data,ano,mes,regiao,bioma,focos_observados,cidade_ref,lat_ref,lon_ref,temperatura_c,temperatura_max_c,temperatura_min_c,umidade_pct,precipitacao_mm,vento_ms,vento_kmh,focos_dia_anterior,focos_acumulados_7d,media_focos_7d,media_focos_15d,chuva_acumulada_7d,umidade_media_7d,temperatura_media_7d,dias_sem_chuva,focos_proximo_dia,limiar_risco_bioma,risco_alto_queimada,dia_do_ano
2025-04-17,2025,4,Centro-Oeste,Amazônia,9,Manaus,-3.119,-60.0217,27.41,30.12,24.89,87.69,1.91,1.37,4.932,14.0,116.0,16.571428571428573,32.666666666666664,33.6,90.40714285714286,26.447142857142858,0,29.0,152.25,0,107
2025-04-18,2025,4,Centro-Oeste,Amazônia,29,Manaus,-3.119,-60.0217,27.63,30.69,25.25,88.51,3.74,1.3,4.680000000000001,9.0,66.0,9.428571428571429,30.733333333333334,29.17,89.80999999999999,26.59714285714286,0,20.0,152.25,0,108
2025-04-19,2025,4,Centro-Oeste,Amazônia,20,Manaus,-3.119,-60.0217,27.45,29.65,25.48,89.39,10.0,1.19,4.284,29.0,76.0,10.857142857142858,28.2,27.419999999999998,89.5942857142857,26.774285714285714,0,13.0,152.25,0,109
2025-04-20,2025,4,Centro-Oeste,Amazônia,13,Manaus,-3.119,-60.0217,26.9,29.12,25.14,89.0,5.51,0.92,3.3120000000000003,20.0,93.0,13.285714285714286,22.533333333333335,24.54,89.24285714285713,26.965714285714284,0,109.0,152.25,0,110
2025-04-21,2025,4,Centro-Oeste,Amazônia,109,Manaus,-3.119,-60.0217,26.98,30.16,24.21,85.41,1.78,0.98,3.528,13.0,103.0,14.714285714285714,17.866666666666667,25.269999999999996,88.88142857142857,27.084285714285716,0,39.0,152.25,0,111
2025-04-22,2025,4,Centro-Oeste,Amazônia,39,Manaus,-3.119,-60.0217,27.45,30.03,25.42,82.21,1.01,0.87,3.132,109.0,202.0,28.857142857142858,23.533333333333335,24.939999999999998,88.00142857142858,27.191428571428567,0,63.0,152.25,0,112
2025-04-23,2025,4,Centro-Oeste,Amazônia,63,Manaus,-3.119,-60.0217,26.84,28.68,25.25,88.2,4.23,1.28,4.6080000000000005,39.0,233.0,33.285714285714285,24.066666666666666,24.49,86.85571428571428,27.314285714285713,0,128.0,152.25,0,113
2025-04-24,2025,4,Centro-Oeste,Amazônia,128,Manaus,-3.119,-60.0217,26.9,29.4,25.01,89.72,8.84,1.14,4.104,63.0,282.0,40.285714285714285,27.266666666666666,28.18,87.20142857142856,27.237142857142857,0,175.0,152.25,1,114
2025-04-25,2025,4,Centro-Oeste,Amazônia,175,Manaus,-3.119,-60.0217,26.65,28.72,24.53,88.47,16.32,1.43,5.148,128.0,401.0,57.285714285714285,35.06666666666667,35.11,87.49142857142859,27.16428571428571,0,290.0,152.25,1,115
2025-04-26,2025,4,Centro-Oeste,Amazônia,290,Manaus,-3.119,-60.0217,26.1,27.93,24.53,92.76,9.22,1.23,4.428,175.0,547.0,78.14285714285714,42.8,47.69,87.48571428571428,27.024285714285714,0,144.0,152.25,0,116
2025-04-27,2025,4,Centro-Oeste,Amazônia,144,Manaus,-3.119,-60.0217,25.88,27.65,24.4,92.35,6.76,0.9,3.24,290.0,817.0,116.71428571428571,60.86666666666667,46.910000000000004,87.96714285714286,26.83142857142857,0,13.0,152.25,0,117
2025-04-28,2025,4,Centro-Oeste,Amazônia,13,Manaus,-3.119,-60.0217,26.53,28.88,24.36,86.09,0.65,1.18,4.248,144.0,948.0,135.42857142857142,70.26666666666667,48.160000000000004,88.44571428571429,26.685714285714287,1,28.0,152.25,0,118
2025-04-29,2025,4,Centro-Oeste,Amazônia,28,Manaus,-3.119,-60.0217,26.72,28.67,24.92,88.1,4.59,1.13,4.068,13.0,852.0,121.71428571428571,70.93333333333334,47.03,88.54285714285713,26.62142857142857,0,68.0,152.25,0,119
2025-04-30,2025,4,Centro-Oeste,Amazônia,68,Manaus,-3.119,-60.0217,27.1,28.54,25.53,83.36,6.23,0.8,2.8800000000000003,28.0,841.0,120.14285714285714,72.13333333333334,50.61000000000001,89.38428571428572,26.517142857142858,0,109.0,152.25,0,120
2025-05-01,2025,5,Centro-Oeste,Amazônia,109,Manaus,-3.119,-60.0217,26.95,29.39,24.79,83.82,0.0,0.97,3.492,68.0,846.0,120.85714285714286,76.13333333333334,52.61,88.69285714285715,26.554285714285715,1,118.0,152.25,0,121
2025-05-02,2025,5,Centro-Oeste,Amazônia,118,Manaus,-3.119,-60.0217,26.66,28.61,24.71,86.05,0.0,1.18,4.248,109.0,827.0,118.14285714285714,82.46666666666667,43.769999999999996,87.85,26.56142857142857,2,59.0,152.25,0,122
2025-05-03,2025,5,Centro-Oeste,Amazônia,59,Manaus,-3.119,-60.0217,27.06,29.88,24.49,84.87,0.0,1.38,4.968,118.0,770.0,110.0,89.73333333333333,27.450000000000003,87.50428571428571,26.562857142857144,3,134.0,152.25,0,123
2025-05-04,2025,5,Centro-Oeste,Amazônia,134,Manaus,-3.119,-60.0217,27.34,30.22,24.31,85.95,1.41,1.3,4.680000000000001,59.0,539.0,77.0,91.73333333333333,18.230000000000004,86.37714285714287,26.699999999999996,0,71.0,152.25,0,124
2025-05-05,2025,5,Centro-Oeste,Amazônia,71,Manaus,-3.119,-60.0217,27.31,30.13,24.83,86.13,1.09,1.33,4.788,134.0,529.0,75.57142857142857,99.33333333333333,12.88,85.46285714285715,26.908571428571427,0,266.0,152.25,1,125
2025-05-06,2025,5,Centro-Oeste,Amazônia,266,Manaus,-3.119,-60.0217,27.26,29.53,25.07,86.26,2.79,1.24,4.464,71.0,587.0,83.85714285714286,103.2,13.32,85.46857142857142,27.02,0,331.0,152.25,1,126
2025-05-07,2025,5,Centro-Oeste,Amazônia,331,Manaus,-3.119,-60.0217,26.74,28.91,24.94,88.98,4.02,1.12,4.032000000000001,266.0,825.0,117.85714285714286,113.66666666666667,11.52,85.20571428571428,27.097142857142853,0,392.0,152.25,1,127
2025-05-08,2025,5,Centro-Oeste,Amazônia,392,Manaus,-3.119,-60.0217,27.1,29.47,25.04,85.33,4.05,1.19,4.284,331.0,1088.0,155.42857142857142,133.13333333333333,9.309999999999999,86.00857142857141,27.045714285714286,0,507.0,152.25,1,128
2025-05-09,2025,5,Centro-Oeste,Amazônia,507,Manaus,-3.119,-60.0217,26.79,29.36,24.5,88.12,1.39,1.15,4.14,392.0,1371.0,195.85714285714286,155.06666666666666,13.36,86.22428571428573,27.06714285714286,0,339.0,152.25,1,129
2025-05-10,2025,5,Centro-Oeste,Amazônia,339,Manaus,-3.119,-60.0217,27.06,29.34,25.05,87.84,0.11,1.24,4.464,507.0,1760.0,251.42857142857142,180.33333333333334,14.75,86.52,27.08571428571429,1,204.0,152.25,1,130
2025-05-11,2025,5,Centro-Oeste,Amazônia,204,Manaus,-3.119,-60.0217,27.24,30.07,24.5,84.72,4.99,1.21,4.356,339.0,2040.0,291.42857142857144,191.26666666666668,14.86,86.9442857142857,27.085714285714285,0,183.0,152.25,1,131
2025-05-12,2025,5,Centro-Oeste,Amazônia,183,Manaus,-3.119,-60.0217,26.84,29.28,24.75,86.57,2.73,1.13,4.068,204.0,2110.0,301.42857142857144,185.53333333333333,18.439999999999998,86.76857142857143,27.071428571428573,0,357.0,152.25,1,132
2025-05-13,2025,5,Centro-Oeste,Amazônia,357,Manaus,-3.119,-60.0217,27.24,29.6,25.7,84.04,1.4,0.81,2.9160000000000004,183.0,2222.0,317.42857142857144,188.13333333333333,20.08,86.83142857142857,27.004285714285714,0,435.0,152.25,1,133
2025-05-14,2025,5,Centro-Oeste,Amazônia,435,Manaus,-3.119,-60.0217,27.1,29.37,25.5,85.17,3.37,0.81,2.9160000000000004,357.0,2313.0,330.42857142857144,211.06666666666666,18.69,86.51428571428572,27.00142857142857,0,512.0,152.25,1,134
2025-05-15,2025,5,Centro-Oeste,Amazônia,512,Manaus,-3.119,-60.0217,26.53,28.3,24.95,86.49,6.55,0.96,3.456,435.0,2417.0,345.2857142857143,238.2,18.04,85.97,27.052857142857142,0,726.0,152.25,1,135
2025-05-16,2025,5,Centro-Oeste,Amazônia,726,Manaus,-3.119,-60.0217,26.12,28.7,23.99,88.91,6.19,1.07,3.852,512.0,2537.0,362.42857142857144,267.8,20.54,86.13571428571427,26.97142857142857,0,593.0,152.25,1,136
2025-05-17,2025,5,Centro-Oeste,Amazônia,593,Manaus,-3.119,-60.0217,26.53,28.75,24.66,87.04,2.98,1.23,4.428,726.0,2756.0,393.7142857142857,308.93333333333334,25.34,86.24857142857142,26.875714285714285,0,384.0,152.25,1,137
2025-05-18,2025,5,Centro-Oeste,Amazônia,384,Manaus,-3.119,-60.0217,25.74,26.84,24.53,85.59,6.52,1.03,3.708,593.0,3010.0,430.0,340.6,28.21,86.13428571428572,26.800000000000004,0,521.0,152.25,1,138
2025-05-19,2025,5,Centro-Oeste,Amazônia,521,Manaus,-3.119,-60.0217,25.42,28.96,22.75,84.47,3.47,1.3,4.680000000000001,384.0,3190.0,455.7142857142857,362.26666666666665,29.74,86.25857142857144,26.585714285714285,0,1150.0,152.25,1,139
2025-05-20,2025,5,Centro-Oeste,Amazônia,1150,Manaus,-3.119,-60.0217,25.89,28.82,23.6,90.31,8.71,1.27,4.572,521.0,3528.0,504.0,388.06666666666666,30.48,85.95857142857143,26.382857142857144,0,1516.0,152.25,1,140
2025-05-21,2025,5,Centro-Oeste,Amazônia,1516,Manaus,-3.119,-60.0217,26.79,29.88,24.31,87.45,2.15,1.18,4.248,1150.0,4321.0,617.2857142857143,460.0,37.79,86.85428571428572,26.189999999999998,0,1165.0,152.25,1,141
2025-05-22,2025,5,Centro-Oeste,Amazônia,1165,Manaus,-3.119,-60.0217,27.38,30.23,24.81,83.38,0.96,1.34,4.824000000000001,1516.0,5402.0,771.7142857142857,543.3333333333334,36.57,87.17999999999999,26.145714285714284,1,741.0,152.25,1,142
2025-05-23,2025,5,Centro-Oeste,Amazônia,741,Manaus,-3.119,-60.0217,27.01,29.55,24.65,87.27,4.33,1.19,4.284,1165.0,6055.0,865.0,598.9333333333333,30.980000000000004,86.7357142857143,26.267142857142858,0,742.0,152.25,1,143
2025-05-24,2025,5,Centro-Oeste,Amazônia,742,Manaus,-3.119,-60.0217,26.85,29.38,24.74,87.77,3.08,1.33,4.788,741.0,6070.0,867.1428571428571,622.2,29.12,86.50142857142858,26.39428571428571,0,253.0,152.25,1,144
2025-05-25,2025,5,Centro-Oeste,Amazônia,253,Manaus,-3.119,-60.0217,26.92,29.15,25.23,84.68,0.25,1.22,4.392,742.0,6219.0,888.4285714285714,637.8666666666667,29.22,86.60571428571428,26.439999999999998,1,445.0,152.25,1,145
2025-05-26,2025,5,Centro-Oeste,Amazônia,445,Manaus,-3.119,-60.0217,27.7,30.98,24.75,81.99,0.13,1.36,4.896000000000001,253.0,6088.0,869.7142857142857,632.1333333333333,22.950000000000003,86.47571428571428,26.60857142857143,2,540.0,152.25,1,146
2025-05-27,2025,5,Centro-Oeste,Amazônia,540,Manaus,-3.119,-60.0217,27.53,30.68,24.74,84.05,4.24,1.36,4.896000000000001,445.0,6012.0,858.8571428571429,648.2,19.610000000000003,86.12142857142855,26.934285714285714,0,627.0,152.25,1,147
2025-05-28,2025,5,Centro-Oeste,Amazônia,627,Manaus,-3.119,-60.0217,27.29,30.27,24.74,86.19,2.9,1.16,4.176,540.0,5402.0,771.7142857142857,672.0,15.14,85.22714285714287,27.16857142857143,0,439.0,152.25,1,148
2025-05-29,2025,5,Centro-Oeste,Amazônia,439,Manaus,-3.119,-60.0217,27.71,29.76,25.82,82.71,3.67,1.0,3.6,627.0,4513.0,644.7142857142857,690.0,15.889999999999999,85.04714285714286,27.24,0,328.0,152.25,1,149
2025-05-30,2025,5,Centro-Oeste,Amazônia,328,Manaus,-3.119,-60.0217,27.94,30.08,26.49,79.91,3.66,0.69,2.484,439.0,3787.0,541.0,690.2666666666667,18.6,84.95142857142856,27.287142857142857,0,827.0,152.25,1,150
2025-01-01,2025,1,Centro-Oeste,Cerrado,51,Brasília,-15.7942,-47.8825,23.44,28.65,18.71,79.1,4.29,2.03,7.308,0.0,0.0,0.0,0.0,0.0,79.1,23.44,0,22.0,203.0,0,1
2025-01-02,2025,1,Centro-Oeste,Cerrado,22,Brasília,-15.7942,-47.8825,22.71,26.81,19.29,82.32,8.2,3.31,11.916,51.0,51.0,51.0,51.0,4.29,79.1,23.44,0,83.0,203.0,0,2
2025-01-03,2025,1,Centro-Oeste,Cerrado,83,Brasília,-15.7942,-47.8825,23.09,28.69,18.25,79.42,1.72,2.74,9.864,22.0,73.0,36.5,36.5,12.489999999999998,80.71,23.075000000000003,0,20.0,203.0,0,3
2025-01-04,2025,1,Centro-Oeste,Cerrado,20,Brasília,-15.7942,-47.8825,23.67,29.15,19.04,76.73,1.08,2.23,8.028,83.0,156.0,52.0,52.0,14.209999999999999,80.27999999999999,23.080000000000002,0,85.0,203.0,0,4
2025-01-05,2025,1,Centro-Oeste,Cerrado,85,Brasília,-15.7942,-47.8825,23.21,28.59,18.75,80.21,2.54,2.76,9.936,20.0,176.0,44.0,44.0,15.29,79.3925,23.2275,0,89.0,203.0,0,5
2025-01-06,2025,1,Centro-Oeste,Cerrado,89,Brasília,-15.7942,-47.8825,23.41,28.96,19.6,79.58,3.82,2.2,7.920000000000001,85.0,261.0,52.2,52.2,17.83,79.556,23.224,0,155.0,203.0,0,6
2025-01-07,2025,1,Centro-Oeste,Cerrado,155,Brasília,-15.7942,-47.8825,23.58,28.85,19.47,80.57,2.88,2.89,10.404,89.0,350.0,58.333333333333336,58.333333333333336,21.65,79.56,23.255,0,97.0,203.0,0,7
2025-01-08,2025,1,Centro-Oeste,Cerrado,97,Brasília,-15.7942,-47.8825,22.66,26.03,20.04,86.03,5.76,3.36,12.096,155.0,505.0,72.14285714285714,72.14285714285714,24.529999999999998,79.7042857142857,23.301428571428573,0,188.0,203.0,0,8
2025-01-09,2025,1,Centro-Oeste,Cerrado,188,Brasília,-15.7942,-47.8825,21.32,23.31,19.97,90.58,12.34,3.29,11.844,97.0,551.0,78.71428571428571,75.25,26.0,80.6942857142857,23.19,0,248.0,203.0,1,9
2025-01-10,2025,1,Centro-Oeste,Cerrado,248,Brasília,-15.7942,-47.8825,22.72,28.1,18.3,81.63,3.02,3.19,11.484,188.0,717.0,102.42857142857143,87.77777777777777,30.14,81.87428571428572,22.99142857142857,0,199.0,203.0,0,10
2025-01-11,2025,1,Centro-Oeste,Cerrado,199,Brasília,-15.7942,-47.8825,24.02,30.28,18.33,76.27,1.25,1.96,7.056,248.0,882.0,126.0,103.8,31.44,82.19000000000001,22.93857142857143,0,123.0,203.0,0,11
2025-01-12,2025,1,Centro-Oeste,Cerrado,123,Brasília,-15.7942,-47.8825,23.35,28.41,19.41,80.34,1.08,2.12,7.632000000000001,199.0,1061.0,151.57142857142858,112.45454545454545,31.61,82.12428571428572,22.98857142857143,0,39.0,203.0,0,12
2025-01-13,2025,1,Centro-Oeste,Cerrado,39,Brasília,-15.7942,-47.8825,23.34,28.82,19.08,79.64,5.16,1.91,6.876,123.0,1099.0,157.0,113.33333333333333,30.15,82.14285714285714,23.00857142857143,0,31.0,203.0,0,13
2025-01-14,2025,1,Centro-Oeste,Cerrado,31,Brasília,-15.7942,-47.8825,22.21,25.99,19.74,87.33,14.55,4.0,14.4,39.0,1049.0,149.85714285714286,107.61538461538461,31.49,82.15142857142857,22.99857142857143,0,104.0,203.0,0,14
2025-01-15,2025,1,Centro-Oeste,Cerrado,104,Brasília,-15.7942,-47.8825,22.23,27.38,18.63,84.55,6.0,4.44,15.984000000000002,31.0,925.0,132.14285714285714,102.14285714285714,43.16,83.11714285714287,22.802857142857142,0,140.0,203.0,0,15
2025-01-16,2025,1,Centro-Oeste,Cerrado,140,Brasília,-15.7942,-47.8825,22.14,25.14,19.66,87.83,10.25,4.85,17.46,104.0,932.0,133.14285714285714,102.26666666666667,43.400000000000006,82.9057142857143,22.74142857142857,0,33.0,203.0,0,16
2025-01-17,2025,1,Centro-Oeste,Cerrado,33,Brasília,-15.7942,-47.8825,22.31,26.21,19.49,86.61,3.83,4.14,14.904,140.0,884.0,126.28571428571429,108.2,41.31,82.51285714285714,22.858571428571427,0,39.0,203.0,0,17
2025-01-18,2025,1,Centro-Oeste,Cerrado,39,Brasília,-15.7942,-47.8825,23.03,28.08,18.49,82.88,4.02,1.7,6.12,33.0,669.0,95.57142857142857,108.93333333333334,42.120000000000005,83.22428571428573,22.8,0,33.0,203.0,0,18
2025-01-19,2025,1,Centro-Oeste,Cerrado,33,Brasília,-15.7942,-47.8825,23.58,28.28,18.69,76.66,2.0,1.83,6.588,39.0,509.0,72.71428571428571,106.0,44.89,84.16857142857144,22.658571428571427,0,91.0,203.0,0,19
2025-01-20,2025,1,Centro-Oeste,Cerrado,91,Brasília,-15.7942,-47.8825,22.8,28.42,17.32,76.99,1.67,2.2,7.920000000000001,33.0,419.0,59.857142857142854,106.86666666666666,45.809999999999995,83.64285714285714,22.69142857142857,0,103.0,203.0,0,20
2025-01-21,2025,1,Centro-Oeste,Cerrado,103,Brasília,-15.7942,-47.8825,23.17,29.21,17.29,77.15,2.07,1.84,6.6240000000000006,91.0,471.0,67.28571428571429,107.26666666666667,42.32,83.26428571428572,22.61428571428571,0,326.0,203.0,1,21
2025-01-22,2025,1,Centro-Oeste,Cerrado,326,Brasília,-15.7942,-47.8825,24.55,29.96,19.33,76.18,5.14,2.15,7.74,103.0,543.0,77.57142857142857,108.2,29.84,81.80999999999999,22.75142857142857,0,91.0,203.0,0,22
2025-01-23,2025,1,Centro-Oeste,Cerrado,91,Brasília,-15.7942,-47.8825,24.31,28.8,20.25,76.15,1.27,2.37,8.532,326.0,765.0,109.28571428571429,119.6,28.979999999999997,80.61428571428571,23.08285714285714,0,391.0,203.0,1,23
2025-01-24,2025,1,Centro-Oeste,Cerrado,391,Brasília,-15.7942,-47.8825,24.48,31.0,19.86,73.52,0.33,3.71,13.356,91.0,716.0,102.28571428571429,119.2,20.0,78.94571428571429,23.392857142857142,1,369.0,203.0,1,24
2025-01-25,2025,1,Centro-Oeste,Cerrado,369,Brasília,-15.7942,-47.8825,24.45,30.98,18.35,70.34,0.27,2.82,10.152,391.0,1074.0,153.42857142857142,132.73333333333332,16.5,77.07571428571428,23.702857142857145,2,142.0,203.0,0,25
2025-01-26,2025,1,Centro-Oeste,Cerrado,142,Brasília,-15.7942,-47.8825,25.06,30.71,19.35,70.36,0.48,2.17,7.812,369.0,1404.0,200.57142857142858,140.8,12.749999999999998,75.28428571428572,23.905714285714286,3,108.0,203.0,0,26
2025-01-27,2025,1,Centro-Oeste,Cerrado,108,Brasília,-15.7942,-47.8825,25.3,30.48,21.14,69.54,0.62,1.49,5.364,142.0,1513.0,216.14285714285714,137.0,11.229999999999999,74.38428571428572,24.117142857142856,4,255.0,203.0,1,27
2025-01-28,2025,1,Centro-Oeste,Cerrado,255,Brasília,-15.7942,-47.8825,24.65,30.27,20.73,76.04,2.84,1.54,5.5440000000000005,108.0,1530.0,218.57142857142858,136.0,10.18,73.32000000000001,24.474285714285717,0,321.0,203.0,1,28
2025-01-29,2025,1,Centro-Oeste,Cerrado,321,Brasília,-15.7942,-47.8825,24.59,28.45,21.22,75.27,3.7,1.36,4.896000000000001,255.0,1682.0,240.28571428571428,150.4,10.95,73.16142857142857,24.685714285714283,0,92.0,203.0,0,29
2025-01-30,2025,1,Centro-Oeste,Cerrado,92,Brasília,-15.7942,-47.8825,23.06,25.96,20.4,81.63,7.33,2.89,10.404,321.0,1677.0,239.57142857142858,169.73333333333332,9.51,73.03142857142858,24.69142857142857,0,30.0,203.0,0,30
2025-01-31,2025,1,Centro-Oeste,Cerrado,30,Brasília,-15.7942,-47.8825,22.68,28.13,18.65,80.85,10.28,3.44,12.384,92.0,1678.0,239.71428571428572,168.93333333333334,15.57,73.81428571428572,24.512857142857143,0,40.0,203.0,0,31
2025-02-01,2025,2,Centro-Oeste,Cerrado,40,Brasília,-15.7942,-47.8825,21.92,26.5,19.0,83.92,7.27,2.75,9.9,30.0,1317.0,188.14285714285714,161.6,25.52,74.86142857142856,24.255714285714284,0,38.0,203.0,0,32
2025-02-02,2025,2,Centro-Oeste,Cerrado,38,Brasília,-15.7942,-47.8825,22.33,27.56,18.57,82.46,8.1,3.54,12.744,40.0,988.0,141.14285714285714,162.06666666666666,32.519999999999996,76.80142857142857,23.89428571428571,0,50.0,203.0,0,33
2025-02-03,2025,2,Centro-Oeste,Cerrado,50,Brasília,-15.7942,-47.8825,22.28,26.96,18.69,81.63,2.21,3.43,12.348,38.0,884.0,126.28571428571429,162.0,40.13999999999999,78.53,23.504285714285714,0,120.0,203.0,0,34
2025-02-04,2025,2,Centro-Oeste,Cerrado,120,Brasília,-15.7942,-47.8825,23.52,29.34,18.44,74.93,0.51,2.51,9.036,50.0,826.0,118.0,163.13333333333333,41.73,80.25714285714285,23.072857142857142,1,16.0,203.0,0,35
2025-02-05,2025,2,Centro-Oeste,Cerrado,16,Brasília,-15.7942,-47.8825,23.96,30.42,18.67,70.02,0.41,2.93,10.548,120.0,691.0,98.71428571428571,165.06666666666666,39.4,80.09857142857143,22.91142857142857,2,101.0,203.0,0,36
2025-02-06,2025,2,Centro-Oeste,Cerrado,101,Brasília,-15.7942,-47.8825,23.69,30.18,17.8,66.09,0.03,2.57,9.252,16.0,386.0,55.142857142857146,159.26666666666668,36.11,79.34857142857142,22.821428571428573,3,98.0,203.0,0,37
2025-02-07,2025,2,Centro-Oeste,Cerrado,98,Brasília,-15.7942,-47.8825,23.71,30.79,18.08,65.02,0.01,3.45,12.420000000000002,101.0,395.0,56.42857142857143,144.26666666666668,28.81,77.12857142857142,22.91142857142857,4,158.0,203.0,0,38
2025-02-08,2025,2,Centro-Oeste,Cerrado,158,Brasília,-15.7942,-47.8825,23.61,30.93,17.39,65.54,0.08,4.25,15.3,98.0,463.0,66.14285714285714,144.73333333333332,18.54,74.86714285714287,23.05857142857143,5,100.0,203.0,0,39
2025-02-09,2025,2,Centro-Oeste,Cerrado,100,Brasília,-15.7942,-47.8825,22.84,29.81,17.99,72.87,0.29,3.8,13.68,158.0,581.0,83.0,129.2,11.35,72.24142857142857,23.300000000000004,6,124.0,203.0,0,40
2025-02-10,2025,2,Centro-Oeste,Cerrado,124,Brasília,-15.7942,-47.8825,23.32,30.47,17.78,67.86,0.71,3.58,12.888,100.0,643.0,91.85714285714286,111.26666666666667,3.54,70.87142857142858,23.372857142857146,7,123.0,203.0,0,41
2025-02-11,2025,2,Centro-Oeste,Cerrado,123,Brasília,-15.7942,-47.8825,22.74,28.42,17.96,73.78,3.17,2.93,10.548,124.0,717.0,102.42857142857143,110.06666666666666,2.04,68.90428571428572,23.521428571428572,0,61.0,203.0,0,42
2025-02-12,2025,2,Centro-Oeste,Cerrado,61,Brasília,-15.7942,-47.8825,23.77,31.18,17.41,70.7,3.59,2.82,10.152,123.0,720.0,102.85714285714286,111.06666666666666,4.7,68.74,23.409999999999997,0,85.0,203.0,0,43
2025-02-13,2025,2,Centro-Oeste,Cerrado,85,Brasília,-15.7942,-47.8825,24.53,31.19,19.14,68.74,0.33,3.02,10.872,61.0,765.0,109.28571428571429,98.13333333333334,7.88,68.83714285714287,23.382857142857144,1,111.0,203.0,0,44
2025-02-14,2025,2,Centro-Oeste,Cerrado,111,Brasília,-15.7942,-47.8825,25.57,32.01,18.33,62.46,0.88,1.64,5.904,85.0,749.0,107.0,82.4,8.18,69.21571428571428,23.502857142857145,2,276.0,203.0,1,45
2025-02-15,2025,2,Centro-Oeste,Cerrado,276,Brasília,-15.7942,-47.8825,25.53,31.89,18.98,65.1,2.63,2.12,7.632000000000001,111.0,762.0,108.85714285714286,83.66666666666667,9.05,68.85000000000001,23.768571428571427,0,87.0,203.0,0,46
2025-02-16,2025,2,Centro-Oeste,Cerrado,87,Brasília,-15.7942,-47.8825,25.09,31.58,20.51,66.42,3.56,2.29,8.244,276.0,880.0,125.71428571428571,100.06666666666666,11.6,68.78714285714285,24.04285714285714,0,138.0,203.0,0,47
2025-02-17,2025,2,Centro-Oeste,Cerrado,138,Brasília,-15.7942,-47.8825,24.8,31.82,19.21,66.47,2.99,2.52,9.072,87.0,867.0,123.85714285714286,103.2,14.870000000000001,67.86571428571429,24.36428571428571,0,272.0,203.0,1,48
2025-02-18,2025,2,Centro-Oeste,Cerrado,272,Brasília,-15.7942,-47.8825,25.25,33.65,17.7,57.83,0.01,2.79,10.044,138.0,881.0,125.85714285714286,109.86666666666666,17.15,67.66714285714285,24.575714285714287,1,242.0,203.0,1,49
2025-02-19,2025,2,Centro-Oeste,Cerrado,242,Brasília,-15.7942,-47.8825,26.23,33.51,20.24,54.14,0.0,2.92,10.512,272.0,1030.0,147.14285714285714,124.66666666666667,13.99,65.38857142857144,24.934285714285718,2,294.0,203.0,1,50
2025-02-20,2025,2,Centro-Oeste,Cerrado,294,Brasília,-15.7942,-47.8825,25.29,34.29,16.73,51.31,0.02,3.64,13.104,242.0,1211.0,173.0,132.8,10.4,63.02285714285714,25.285714285714285,3,250.0,203.0,1,51
2025-02-21,2025,2,Centro-Oeste,Cerrado,250,Brasília,-15.7942,-47.8825,26.01,34.59,17.75,52.61,0.0,4.08,14.688,294.0,1420.0,202.85714285714286,151.33333333333334,10.09,60.53285714285715,25.39428571428571,4,216.0,203.0,1,52
2025-02-22,2025,2,Centro-Oeste,Cerrado,216,Brasília,-15.7942,-47.8825,26.07,33.61,18.64,55.56,0.19,3.57,12.852,250.0,1559.0,222.71428571428572,161.26666666666668,9.21,59.12571428571429,25.45714285714286,5,205.0,203.0,1,53
2025-02-23,2025,2,Centro-Oeste,Cerrado,205,Brasília,-15.7942,-47.8825,25.83,33.53,18.5,58.91,2.61,2.84,10.224,216.0,1499.0,214.14285714285714,169.13333333333333,6.7700000000000005,57.76285714285715,25.534285714285716,0,110.0,203.0,0,54
2025-02-24,2025,2,Centro-Oeste,Cerrado,110,Brasília,-15.7942,-47.8825,25.79,32.38,20.56,62.29,2.72,2.07,7.452,205.0,1617.0,231.0,172.26666666666668,5.82,56.69,25.640000000000004,0,23.0,203.0,0,55
2025-02-25,2025,2,Centro-Oeste,Cerrado,23,Brasília,-15.7942,-47.8825,24.4,30.19,19.81,69.71,7.64,3.01,10.836,110.0,1589.0,227.0,172.93333333333334,5.550000000000001,56.09285714285715,25.78142857142857,0,13.0,203.0,0,56
2025-02-26,2025,2,Centro-Oeste,Cerrado,13,Brasília,-15.7942,-47.8825,24.87,31.65,19.34,67.16,1.7,3.27,11.772,23.0,1340.0,191.42857142857142,166.2,13.18,57.790000000000006,25.66,0,22.0,203.0,0,57
2025-02-27,2025,2,Centro-Oeste,Cerrado,22,Brasília,-15.7942,-47.8825,26.05,33.08,19.97,61.89,1.03,2.31,8.316,13.0,1111.0,158.71428571428572,158.86666666666667,14.88,59.64999999999999,25.465714285714284,0,65.0,203.0,0,58
2025-02-28,2025,2,Centro-Oeste,Cerrado,65,Brasília,-15.7942,-47.8825,25.12,32.7,18.43,58.75,0.3,4.04,14.544,22.0,839.0,119.85714285714286,156.26666666666668,15.89,61.16142857142857,25.574285714285715,1,142.0,203.0,0,59
2025-03-01,2025,3,Centro-Oeste,Cerrado,142,Brasília,-15.7942,-47.8825,24.57,32.32,17.92,60.09,0.17,4.61,16.596,65.0,654.0,93.42857142857143,154.93333333333334,16.19,62.03857142857142,25.447142857142858,2,44.0,203.0,0,60
2025-03-02,2025,3,Centro-Oeste,Cerrado,44,Brasília,-15.7942,-47.8825,24.45,31.86,18.88,57.72,0.01,4.62,16.632,142.0,580.0,82.85714285714286,157.0,16.169999999999998,62.68571428571429,25.232857142857142,3,49.0,203.0,0,61
